Date,VFINX(t-1),TROW(t-1),AME(t-1),HON(t-1),DFS(t-1),ALL(t-1),ACN(t-1),ANSS(t-1),IEX(t-1),DOV(t-1),FBHS(t-1),FMC(t-1),ADP(t-1),ADBE(t-1),PFG(t-1),VFC(t-1),J(t-1),TEL(t-1),KSU(t-1),OKE(t-1),VFINX
2019-10-14,269.5643005371094,107.58494567871094,87.84406280517578,159.75726318359375,75.00462341308594,105.71480560302734,181.26873779296875,224.16000366210938,157.02713012695312,95.58501434326172,55.85186767578125,82.18743896484375,158.64627075195312,278.2900085449219,52.7242546081543,88.52972412109375,91.04802703857422,88.257568359375,132.1804656982422,61.52468490600586,269.1908874511719
2019-10-15,269.1908874511719,106.98369598388672,87.69518280029297,159.219970703125,75.38275146484375,106.00865173339844,181.78814697265625,225.25999450683594,154.9293670654297,94.16145324707031,55.338924407958984,80.91168212890625,158.58770751953125,277.7799987792969,52.638526916503906,88.57843780517578,90.55241394042969,88.52189636230469,130.69528198242188,61.19719314575195,271.8736572265625
2019-10-16,271.8736572265625,108.01162719726562,88.3899154663086,159.86471557617188,76.54620361328125,105.85193634033203,183.25811767578125,226.82000732421875,156.61886596679688,94.23017883300781,56.23657989501953,81.49067687988281,160.2081298828125,279.3900146484375,53.18148422241211,89.14336395263672,91.78157043457031,90.08832550048828,132.85372924804688,61.2945671081543,271.34295654296875
2019-10-17,271.34295654296875,107.71100616455078,87.87383270263672,159.85498046875,76.16808319091797,105.28384399414062,183.62228393554688,222.17999267578125,155.51229858398438,94.0730972290039,56.463462829589844,82.20706176757812,160.24717712402344,272.70001220703125,52.77189254760742,88.98751831054688,91.00838470458984,90.69530487060547,132.962646484375,60.58646011352539,272.1094665527344
2019-10-18,272.1094665527344,106.91580963134766,87.84406280517578,163.6552276611328,76.81768798828125,105.5287094116211,183.1006317138672,220.8699951171875,157.69578552246094,99.53172302246094,57.657047271728516,82.82530975341797,159.925048828125,269.239990234375,52.85761642456055,89.16284942626953,92.44573211669922,91.04774475097656,134.08148193359375,60.78118896484375,271.0482177734375
2019-10-21,271.0482177734375,106.1012191772461,87.68526458740234,161.75021362304688,76.5365219116211,106.1849594116211,184.1242218017578,218.42999267578125,158.4170379638672,100.35640716552734,58.12066650390625,81.46124267578125,159.64195251464844,265.5199890136719,53.343421936035156,90.06869506835938,92.08887481689453,90.86173248291016,143.8143310546875,61.25029373168945,272.9153137207031
2019-10-22,272.9153137207031,107.58494567871094,87.56617736816406,165.04246520996094,77.9908447265625,106.89018249511719,184.38011169433594,218.77999877929688,157.42901611328125,101.60326385498047,57.44989776611328,81.98135375976562,158.16793823242188,266.8399963378906,54.13405227661133,90.99402618408203,92.29703521728516,91.80157470703125,145.24996948242188,61.60435104370117,271.9522705078125
2019-10-23,271.9522705078125,104.91810607910156,87.71503448486328,165.04246520996094,78.67922973632812,105.29363250732422,179.83309936523438,214.32000732421875,157.23143005371094,102.22177124023438,57.67677688598633,80.62710571289062,155.68849182128906,261.0899963378906,54.07689666748047,90.74078369140625,92.70345306396484,91.94843292236328,143.62620544433594,62.25048828125,272.73846435546875
2019-10-24,272.73846435546875,105.10235595703125,88.33037567138672,165.9314727783203,78.06840515136719,105.95967864990234,181.1617889404297,216.0800018310547,157.07333374023438,101.40690612792969,57.58799743652344,80.99019622802734,156.22535705566406,261.32000732421875,54.610328674316406,89.11415100097656,92.08887481689453,91.57640838623047,144.40841674804688,62.76386642456055,273.25927734375
2019-10-25,273.25927734375,109.92205810546875,88.44947814941406,167.5043182373047,77.3121566772461,106.03804016113281,182.0770721435547,221.52000427246094,155.93714904785156,101.23018646240234,59.94557571411133,81.83415222167969,158.665771484375,269.70001220703125,54.6770133972168,88.4615478515625,92.55477142333984,91.90927124023438,144.06185913085938,63.100196838378906,274.3795471191406
2019-10-28,274.3795471191406,110.27117156982422,89.28314971923828,167.67041015625,77.69998168945312,105.03897094726562,180.1775665283203,220.25,156.8164520263672,101.76034545898438,59.541133880615234,82.41314697265625,158.099609375,270.9800109863281,51.92409896850586,81.96475982666016,93.1098861694336,92.12464904785156,143.0618438720703,63.33032989501953,275.9027404785156
2019-10-29,275.9027404785156,113.53926086425781,89.7198486328125,168.69615173339844,78.9507064819336,104.412109375,179.98072814941406,223.6300048828125,157.4487762451172,102.31014251708984,59.84693145751953,82.46221160888672,158.60720825195312,271.3500061035156,52.46706771850586,81.28292846679688,93.585693359375,92.57499694824219,142.23013305664062,63.002838134765625,275.8143310546875
2019-10-30,275.8143310546875,114.19869995117188,90.94058990478516,169.16510009765625,78.74710083007812,105.99886322021484,181.8802490234375,222.3000030517578,160.33377075195312,103.12500762939453,59.90611267089844,83.32579803466797,158.94888305664062,271.45001220703125,52.39086151123047,79.07188415527344,93.46673583984375,92.44772338867188,142.21035766601562,63.392295837402344,276.6004333496094
2019-10-31,276.6004333496094,114.0144271850586,90.62298583984375,170.57186889648438,78.67922973632812,102.79596710205078,183.63211059570312,225.19000244140625,154.3662109375,102.04505157470703,60.04421615600586,89.2727279663086,160.23741149902344,278.4100036621094,51.74312210083008,80.19200897216797,94.01193237304688,88.257568359375,141.15090942382812,61.94954299926758,275.7749938964844
2019-11-01,275.7749938964844,112.2979736328125,90.96044158935547,168.74501037597656,77.81633758544922,104.23580169677734,182.4904327392578,220.14999389648438,153.6647186279297,101.9959716796875,59.2353401184082,89.79283905029297,158.36318969726562,277.92999267578125,50.847713470458984,80.1530532836914,92.762939453125,87.6212158203125,139.3885040283203,61.80792236328125,278.4675598144531
2019-11-04,278.4675598144531,113.43258666992188,93.49124908447266,172.05679321289062,79.23187255859375,103.72647094726562,185.24620056152344,220.0,157.13262939453125,104.6860122680664,60.5670280456543,93.23734283447266,159.09530639648438,277.82000732421875,51.96221160888672,80.73747253417969,95.23119354248047,89.59880828857422,144.74502563476562,63.005245208740234,279.4994201660156
2019-11-05,279.4994201660156,114.94539642333984,94.90057373046875,175.84730529785156,80.14325714111328,104.30436706542969,184.8328399658203,217.47000122070312,158.27870178222656,107.36624145507812,61.11942672729492,94.1990737915039,158.02151489257812,277.5,52.79093551635742,82.59786987304688,96.14315795898438,92.46730041503906,147.88369750976562,64.5030288696289,279.165283203125
2019-11-06,279.165283203125,115.52726745605469,95.52582550048828,176.5115966796875,80.56986236572266,103.66769409179688,183.9273681640625,217.9600067138672,158.6146240234375,107.5036849975586,61.15888595581055,95.07246398925781,153.26759338378906,289.2900085449219,53.60061264038086,83.96151733398438,96.48019409179688,92.57499694824219,148.27975463867188,64.43126678466797,279.3814697265625
2019-11-07,279.3814697265625,116.42913055419922,95.64492797851562,176.63861083984375,80.64742279052734,104.75492095947266,186.24024963378906,218.72999572753906,157.74520874023438,107.46441650390625,60.981327056884766,95.70051574707031,155.85443115234375,287.3999938964844,53.63871383666992,83.87385559082031,96.09359741210938,91.968017578125,149.90353393554688,63.46265411376953,280.2757263183594
2019-11-08,280.2757263183594,116.73944854736328,95.47620391845703,175.51513671875,81.78179931640625,105.50911712646484,186.10244750976562,225.22000122070312,158.45655822753906,107.14043426513672,60.724857330322266,95.02340698242188,158.23626708984375,290.7699890136719,53.21006393432617,84.16606903076172,94.87432861328125,92.03654479980469,152.3095245361328,62.57474899291992,281.042236328125
2019-11-11,281.042236328125,115.96365356445312,95.81364440917969,177.0293731689453,82.1308364868164,105.969482421875,186.70281982421875,224.30999755859375,157.70565795898438,107.3564224243164,61.218074798583984,95.87716674804688,158.8512420654297,292.4599914550781,52.67662811279297,84.80892181396484,93.7740249633789,91.92884826660156,151.79464721679688,63.2115364074707,280.4821472167969
2019-11-12,280.4821472167969,116.77825164794922,95.635009765625,176.65814208984375,81.5588150024414,107.13504791259766,187.05711364746094,227.35000610351562,158.87152099609375,107.94548034667969,60.8333625793457,97.1627197265625,159.52479553222656,290.2699890136719,52.92429733276367,84.15632629394531,94.28948211669922,91.66452026367188,151.66592407226562,62.70928192138672,280.93414306640625
2019-11-13,280.93414306640625,117.56375885009766,95.52582550048828,177.8109130859375,81.87874603271484,107.86965942382812,188.4054718017578,230.2100067138672,159.56312561035156,108.00439453125,61.53373336791992,96.51502990722656,162.3947296142578,291.7200012207031,53.2195930480957,82.51995086669922,94.37870788574219,91.22396850585938,151.00254821777344,62.96040725708008,281.1503601074219
2019-11-14,281.1503601074219,116.94310760498047,95.32733154296875,177.7523193359375,81.74300384521484,108.30061340332031,191.42698669433594,229.0,159.74095153808594,107.15025329589844,61.82966232299805,94.54252624511719,164.9522705078125,293.5400085449219,51.8193244934082,83.53294372558594,92.40607452392578,91.67430877685547,152.70556640625,63.37296676635742,281.4549865722656
2019-11-15,281.4549865722656,117.25343322753906,96.27018737792969,176.3778076171875,82.22779846191406,108.52590942382812,193.14932250976562,229.3699951171875,159.8002471923828,106.72808837890625,62.29328536987305,95.2294692993164,166.0846405029297,294.5299987792969,52.00031280517578,83.6108627319336,93.6749038696289,90.94984436035156,151.81446838378906,62.92454147338867,283.6660461425781
2019-11-18,283.6660461425781,117.78679656982422,97.43138122558594,178.43955993652344,81.94661712646484,108.81974792480469,193.70046997070312,235.14999389648438,160.1164093017578,107.47423553466797,62.204505920410156,95.19023132324219,167.09010314941406,297.5,52.028892517089844,84.62385559082031,93.50639343261719,91.14563751220703,152.0223846435547,63.9379997253418,283.8134460449219
2019-11-19,283.8134460449219,117.6898193359375,96.62747192382812,176.5250701904297,81.587890625,109.2213363647461,194.89137268066406,238.6699981689453,159.2469482421875,107.09135437011719,62.70759201049805,95.15097045898438,166.6605682373047,297.1600036621094,51.70501708984375,84.97450256347656,92.88188171386719,90.50927734375,153.1313018798828,63.48956298828125,283.65625
2019-11-20,283.65625,118.2813720703125,98.43378448486328,176.83924865722656,81.3552017211914,108.75118255615234,195.206298828125,242.4199981689453,160.6103973388672,107.1109848022461,61.3956298828125,95.63182067871094,167.01199340820312,300.6000061035156,52.190826416015625,84.08814239501953,93.684814453125,90.65614318847656,152.63626098632812,62.565792083740234,282.6440734863281
2019-11-21,282.6440734863281,117.27281951904297,97.74896240234375,173.99208068847656,80.76065063476562,108.13411712646484,194.5862579345703,245.49000549316406,160.06700134277344,106.59064483642578,61.10956573486328,95.26873016357422,166.51416015625,300.1000061035156,51.70501708984375,83.27969360351562,93.43699645996094,89.90230560302734,150.49761962890625,63.48956298828125,282.22149658203125
2019-11-22,282.22149658203125,116.40003204345703,97.1336441040039,173.31463623046875,80.81913757324219,107.93821716308594,193.67095947265625,246.3800048828125,159.0098419189453,107.1109848022461,61.7112922668457,96.083251953125,165.8113250732422,298.79998779296875,51.762168884277344,82.59786987304688,92.4754638671875,89.39065551757812,151.3590087890625,64.05459594726562,282.840576171875
2019-11-25,282.840576171875,117.36009216308594,97.16341400146484,173.5699005126953,81.74506378173828,107.78150939941406,193.55284118652344,246.3800048828125,158.5652313232422,107.48406219482422,62.09599685668945,95.41593933105469,165.60630798339844,299.29998779296875,52.028892517089844,84.26346588134766,92.5646743774414,89.13482666015625,150.4282989501953,64.24293518066406,284.9927062988281
2019-11-26,284.9927062988281,118.87291717529297,97.96732330322266,173.2949981689453,83.0218734741211,108.36917877197266,195.2259979248047,249.4199981689453,158.9999542236328,109.90901947021484,62.904876708984375,96.68185424804688,166.1431884765625,305.2799987792969,52.24797439575195,84.30243682861328,89.9576416015625,91.634033203125,152.49765014648438,64.56581115722656,285.6216125488281
2019-11-27,285.6216125488281,119.1153564453125,98.51317596435547,175.2683868408203,82.58328247070312,110.30855560302734,197.7455291748047,252.47999572753906,159.93858337402344,110.42935943603516,63.92090606689453,96.68185424804688,167.5293731689453,307.8999938964844,52.047935485839844,85.37386322021484,90.67135620117188,91.80130767822266,153.04220581054688,64.40436553955078,286.85003662109375
2019-11-29,286.85003662109375,119.96875,98.74144744873047,176.15199279785156,82.9634017944336,110.21015930175781,198.07034301757812,255.4499969482422,161.35140991210938,110.5378189086914,63.722938537597656,96.93701171875,167.39268493652344,309.05999755859375,52.59090042114258,86.73751068115234,91.72210693359375,91.90953826904297,153.03228759765625,64.06355285644531,285.7592468261719
2019-12-02,285.7592468261719,119.82328033447266,98.26506042480469,175.2978515625,82.71973419189453,109.55098724365234,197.9817657470703,254.69000244140625,160.78826904296875,109.92646789550781,62.6143684387207,96.13231658935547,166.70938110351562,309.5299987792969,52.486122131347656,86.24075317382812,91.28594207763672,91.22077941894531,150.9134521484375,63.722747802734375,283.3024597167969
2019-12-03,283.3024597167969,118.5625991821289,96.80612182617188,171.14491271972656,81.93025207519531,109.3443832397461,196.4365692138672,250.6999969482422,158.26882934570312,108.77277374267578,61.7928466796875,96.0341796875,164.5715789794922,302.75,51.812599182128906,85.70503234863281,88.57978820800781,89.49888610839844,150.26988220214844,63.51646423339844,281.4255065917969
2019-12-04,281.4255065917969,117.1370620727539,96.14116668701172,169.40713500976562,80.85812377929688,107.6718521118164,195.60983276367188,250.3699951171875,155.93714904785156,107.51060485839844,61.594886779785156,95.43555450439453,163.14637756347656,303.9100036621094,50.36935043334961,83.75697326660156,87.85615539550781,88.15089416503906,148.0124053955078,62.951438903808594,283.2336730957031
2019-12-05,283.2336730957031,118.0389404296875,95.9724349975586,170.05511474609375,81.51114654541016,108.36053466796875,196.4267120361328,252.13999938964844,155.4727783203125,108.88124084472656,62.51539611816406,95.1019058227539,164.5520782470703,302.510009765625,50.80232620239258,85.75373840332031,85.53658294677734,89.04627990722656,147.73519897460938,63.52544021606445,283.73486328125
2019-12-06,283.73486328125,119.28022003173828,97.08562469482422,170.8405303955078,81.02381134033203,107.77023315429688,196.6924591064453,252.99000549316406,158.34786987304688,109.77855682373047,63.247840881347656,96.1617431640625,164.34707641601562,303.0299987792969,50.79270935058594,86.87387084960938,84.89225769042969,89.68583679199219,148.86392211914062,63.65996551513672,286.3390197753906
2019-12-09,286.3390197753906,120.15299987792969,97.9503402709961,172.26414489746094,82.17391204833984,109.3050308227539,199.3498077392578,256.6300048828125,161.27236938476562,111.02099609375,63.940696716308594,96.58373260498047,165.92845153808594,306.2300109863281,51.629791259765625,88.07192993164062,84.27767944335938,90.66976928710938,151.1312713623047,64.2070541381836,285.45458984375
2019-12-10,285.45458984375,120.73486328125,97.73167419433594,171.31179809570312,82.07645416259766,109.52146911621094,198.8380126953125,255.0800018310547,160.86729431152344,110.93225860595703,63.44580078125,97.33936309814453,165.04013061523438,307.04998779296875,51.23530197143555,88.9630355834961,85.09051513671875,90.08924865722656,149.8738250732422,64.75414276123047,285.1597595214844
2019-12-11,285.1597595214844,118.6498794555664,97.48320007324219,170.86997985839844,82.7099838256836,108.95084381103516,198.6903839111328,252.57000732421875,161.173583984375,111.28723907470703,63.34682083129883,96.00474548339844,164.41539001464844,304.1700134277344,51.22568130493164,88.39507293701172,86.36924743652344,90.05973052978516,149.66590881347656,65.0232162475586,285.9851989746094
2019-12-12,285.9851989746094,119.87178039550781,98.0696029663086,172.80409240722656,82.09593963623047,107.81941223144531,199.103759765625,251.6300048828125,162.0034942626953,111.5929183959961,64.4949951171875,96.41690063476562,163.25376892089844,303.739990234375,51.49509048461914,89.75621032714844,87.32086944580078,91.6537094116211,151.903564453125,65.10392761230469,288.4812927246094
2019-12-13,288.4812927246094,121.55915069580078,98.6957778930664,174.1589813232422,84.19146728515625,108.56714630126953,200.69815063476562,251.02000427246094,164.85882568359375,112.8846664428711,64.85130310058594,97.6435775756836,164.0684051513672,305.9599914550781,52.78438949584961,91.4208984375,89.2340087890625,92.93282318115234,150.35899353027344,65.39093780517578,288.550048828125
2019-12-16,288.550048828125,120.22248077392578,97.96027374267578,173.75643920898438,84.48387145996094,107.92765045166016,203.3948516845703,253.92999267578125,165.3627166748047,112.06623077392578,64.42569732666016,97.32955169677734,165.14805603027344,317.94000244140625,52.235958099365234,91.21526336669922,89.24393463134766,92.49005889892578,149.94314575195312,65.62411499023438,290.6137390136719
2019-12-17,290.6137390136719,120.24199676513672,98.65601348876953,173.18699645996094,83.94779968261719,107.84894561767578,201.76107788085938,257.94000244140625,165.1947479248047,111.553466796875,64.79192352294922,97.6632080078125,165.4719696044922,323.79998779296875,52.32255172729492,92.08677673339844,88.49055480957031,93.68061828613281,151.4778289794922,65.8214340209961,290.71197509765625
2019-12-18,290.71197509765625,120.02734375,98.59638214111328,173.48153686523438,84.31818389892578,108.07522583007812,200.1863555908203,257.07000732421875,167.160888671875,112.66773223876953,65.3066177368164,99.0370864868164,165.2069549560547,322.8500061035156,52.591957092285156,93.04641723632812,88.65908813476562,93.91675567626953,152.51742553710938,65.79452514648438,290.6137390136719
2019-12-19,290.6137390136719,119.42243194580078,98.35784149169922,171.4590606689453,84.31818389892578,107.87845611572266,202.5090789794922,254.6699981689453,166.97317504882812,112.01692962646484,65.06905364990234,98.39920806884766,164.4610137939453,324.3800048828125,52.66893005371094,94.49568176269531,87.59842681884766,93.97579956054688,152.4085235595703,66.26986694335938,291.92071533203125
2019-12-20,291.92071533203125,119.53950500488281,98.95418548583984,173.28518676757812,84.13298797607422,109.41325378417969,205.0089569091797,255.75,165.9851837158203,111.88873291015625,64.59396362304688,96.53466033935547,165.6191864013672,327.6300048828125,53.01530838012695,94.88736724853516,87.76693725585938,93.8774185180664,151.52731323242188,66.3505859375,293.38677978515625
2019-12-23,293.38677978515625,119.55902862548828,99.1728515625,173.1968231201172,84.50335693359375,109.77728271484375,207.7647247314453,258.8900146484375,169.31475830078125,113.3875503540039,64.63355255126953,97.19215393066406,167.92572021484375,327.6099853515625,52.96720504760742,95.22030639648438,89.25384521484375,94.37921142578125,153.56695556640625,67.435791015625,293.63360595703125
2019-12-24,293.63360595703125,118.6613998413086,99.5306625366211,173.21646118164062,83.17781829833984,109.08858489990234,207.4989776611328,255.72999572753906,171.2808837890625,114.2355728149414,63.8120231628418,98.389404296875,166.87551879882812,328.95001220703125,52.717041015625,96.3072509765625,89.6106948852539,93.55271911621094,152.14120483398438,68.15328979492188,293.6039733886719
2019-12-26,293.6039733886719,119.227294921875,99.103271484375,173.09864807128906,83.11934661865234,109.37389373779297,208.26666259765625,256.489990234375,169.82852172851562,113.65380096435547,64.6434555053711,99.0370864868164,166.76754760742188,329.6400146484375,52.64968490600586,96.84583282470703,88.7879409790039,93.6707763671875,151.74514770507812,67.80351257324219,295.13421630859375
2019-12-27,295.13421630859375,119.88099670410156,99.46109008789062,173.65826416015625,83.32402038574219,109.79694366455078,208.69970703125,258.3299865722656,170.65843200683594,114.18627166748047,64.82161712646484,99.59645080566406,167.1994171142578,331.20001220703125,52.890228271484375,97.33544921875,89.30341339111328,93.77901458740234,152.0421905517578,68.27885437011719,295.14404296875
2019-12-30,295.14404296875,119.83221435546875,99.34181213378906,173.26556396484375,82.79769897460938,110.06259155273438,208.86700439453125,258.67999267578125,170.5497589111328,113.86087036132812,64.92058563232422,99.2431640625,167.61166381835938,330.7900085449219,52.68817138671875,97.8838119506836,88.75820922851562,93.97579956054688,152.95310974121094,67.90216827392578,293.47564697265625
2019-12-31,293.47564697265625,118.8467788696289,99.32193756103516,173.2066192626953,82.38833618164062,109.9642105102539,207.3119659423828,256.79998779296875,170.26324462890625,113.63407135009766,64.71273040771484,97.79429626464844,166.45346069335938,328.3399963378906,52.58233642578125,97.49211883544922,88.83750915527344,94.044677734375,151.9703369140625,67.64207458496094,294.3542785644531
2020-01-02,294.3542785644531,118.87604522705078,99.13309478759766,173.77606201171875,82.6709976196289,110.63321685791016,207.2430877685547,257.4100036621094,169.93719482421875,113.65380096435547,64.67314147949219,98.38566589355469,167.34664916992188,329.80999755859375,52.91909408569336,97.59004211425781,89.0456771850586,94.30049133300781,152.03982543945312,67.86629486083984,296.85198974609375
2020-01-03,296.85198974609375,122.11528778076172,100.1866455078125,177.49703979492188,83.13883972167969,110.99724578857422,206.8297119140625,259.5899963378906,171.22161865234375,115.2413558959961,65.13834381103516,98.44480895996094,167.1699676513672,334.42999267578125,53.62147521972656,98.1482162475586,89.48184204101562,94.9597396850586,154.31307983398438,67.90216827392578,294.7886657714844
2020-01-06,294.7886657714844,121.71526336669922,100.32579040527344,175.60220336914062,81.75480651855469,111.007080078125,206.4852294921875,256.9700012207031,170.68807983398438,114.16654205322266,64.7226333618164,97.80415344238281,166.81661987304688,331.80999755859375,52.832496643066406,97.53128814697266,90.09642028808594,93.83805084228516,154.12445068359375,68.68245697021484,295.82525634765625
2020-01-07,295.82525634765625,122.46653747558594,100.43512725830078,174.27679443359375,80.31230926513672,111.33175659179688,205.13690185546875,254.58999633789062,170.8659210205078,114.1764144897461,65.217529296875,96.94664764404297,167.04237365722656,333.7099914550781,52.91909408569336,97.1493911743164,89.92790985107422,93.18865203857422,153.7571563720703,68.97842407226562,295.0256042480469
2020-01-08,295.0256042480469,122.9543685913086,101.01158905029297,174.37496948242188,79.42535400390625,110.37742614746094,200.7079620361328,256.6700134277344,168.761474609375,114.491943359375,64.89089965820312,98.71092987060547,165.02049255371094,333.3900146484375,53.2558479309082,96.66957092285156,90.24510955810547,95.1171646118164,154.2138214111328,68.92459869384766,296.4866943359375
2020-01-09,296.4866943359375,124.12517547607422,101.24019622802734,174.52223205566406,80.28307342529297,110.68241119384766,201.1016845703125,257.7300109863281,170.1150360107422,114.7581787109375,66.10834503173828,99.0066146850586,166.57127380371094,337.8699951171875,53.48677062988281,95.02445983886719,88.69873046875,96.10110473632812,157.59884643554688,67.84835815429688,298.5303039550781
2020-01-10,298.5303039550781,125.15938568115234,100.74323272705078,175.80838012695312,81.31621551513672,111.94172668457031,202.89291381835938,261.42999267578125,171.80453491210938,115.48786926269531,65.9499740600586,98.08997344970703,168.04351806640625,340.45001220703125,54.05445098876953,93.79063415527344,90.09642028808594,96.19949340820312,158.74044799804688,67.8124771118164,297.6812438964844
2020-01-13,297.6812438964844,124.35934448242188,100.14689636230469,175.4254608154297,80.58522033691406,111.61705780029297,204.37905883789062,260.79998779296875,170.00636291503906,114.15668487548828,66.276611328125,96.5918197631836,167.92572021484375,339.80999755859375,53.592613220214844,93.08558654785156,89.83869171142578,96.49468231201172,157.09259033203125,67.74073028564453,299.75445556640625
2020-01-14,299.75445556640625,127.84249114990234,100.21646881103516,177.96829223632812,80.78014373779297,112.63042449951172,206.278564453125,264.04998779296875,171.26113891601562,115.49773406982422,67.40497589111328,97.4493179321289,169.1722412109375,345.6300048828125,53.92936706542969,93.9375228881836,90.34423828125,96.34708404541016,158.97869873046875,68.37751770019531,299.3299560546875
2020-01-15,299.3299560546875,126.57411193847656,100.22639465332031,177.16322326660156,80.93609619140625,111.96141052246094,204.44793701171875,262.8699951171875,170.8845977783203,115.48786926269531,67.32579040527344,96.8677978515625,168.06314086914062,344.6300048828125,53.640716552734375,94.52505493164062,91.77167510986328,98.70853424072266,158.1448516845703,68.13536071777344,299.89263916015625
2020-01-16,299.89263916015625,126.98389434814453,100.04750061035156,177.43812561035156,81.20899200439453,112.41397094726562,204.77398681640625,264.2799987792969,171.53857421875,115.9710464477539,68.36507415771484,97.09449005126953,169.61392211914062,342.94000244140625,53.12114715576172,93.72209167480469,91.96000671386719,97.25230407714844,158.54193115234375,68.08155059814453,302.4101257324219
2020-01-17,302.4101257324219,128.8084259033203,99.58036041259766,178.9402618408203,81.52088928222656,114.2734375,206.47335815429688,266.80999755859375,174.06527709960938,117.93331146240234,68.88966369628906,98.15897369384766,171.64564514160156,345.3800048828125,53.977474212646484,93.15412902832031,92.65389251708984,97.9017105102539,160.4478759765625,68.86183166503906,303.5849304199219
2020-01-21,303.5849304199219,129.04257202148438,101.16067504882812,179.89259338378906,82.30062103271484,115.65082550048828,206.6907196044922,270.2799987792969,174.24363708496094,117.86428833007812,68.70160675048828,98.56307983398438,173.59881591796875,349.739990234375,54.9203987121582,92.31199645996094,93.17926788330078,98.57078552246094,165.30210876464844,69.21159362792969,302.7852783203125
