Date,VFINX(t-1),TROW(t-1),AME(t-1),HON(t-1),DFS(t-1),ALL(t-1),ACN(t-1),ANSS(t-1),IEX(t-1),DOV(t-1),FBHS(t-1),FMC(t-1),ADP(t-1),ADBE(t-1),PFG(t-1),VFC(t-1),J(t-1),TEL(t-1),KSU(t-1),OKE(t-1),VFINX
2018-10-16,244.93751525878906,94.87734985351562,71.22530364990234,144.8361358642578,70.19664764404297,89.03204345703125,152.0985565185547,156.50999450683594,131.89547729492188,78.80431365966797,46.47672653198242,70.03211975097656,134.11878967285156,238.00999450683594,49.864078521728516,78.49723052978516,71.69197845458984,75.32852935791016,102.392822265625,54.447227478027344,250.20840454101562
2018-10-17,250.20840454101562,96.09312438964844,72.40811920166016,147.94219970703125,71.7047119140625,91.28688049316406,155.2576141357422,159.0,133.4761199951172,79.96672821044922,47.377777099609375,70.59050750732422,137.0163116455078,260.6700134277344,49.854942321777344,80.32504272460938,73.04817199707031,76.70823669433594,102.91089630126953,56.67351150512695,250.1505889892578
2018-10-18,250.1505889892578,96.75285339355469,72.26026153564453,146.5421600341797,71.97978210449219,91.87217712402344,154.44119262695312,158.85000610351562,134.0225067138672,78.9964599609375,46.56393051147461,69.69041442871094,137.37969970703125,258.9100036621094,50.32087707519531,79.99352264404297,72.57645416259766,76.21958923339844,101.66947937011719,56.30385971069336,246.57562255859375
2018-10-19,246.57562255859375,94.10452270507812,70.24948120117188,143.890380859375,71.07872772216797,92.69735717773438,151.81695556640625,153.80999755859375,131.10513305664062,80.2069091796875,45.17844009399414,68.90699005126953,136.67205810546875,250.35000610351562,49.17888259887695,78.03131866455078,71.82955932617188,75.3189468383789,100.3694076538086,56.219852447509766,246.4888916015625
2018-10-22,246.4888916015625,94.30245971679688,69.59892272949219,142.29563903808594,72.112548828125,93.37859344482422,153.83859252929688,150.5800018310547,129.6318359375,79.16938018798828,44.974971771240234,67.79855346679688,137.14064025878906,245.02999877929688,48.93220901489258,69.67178344726562,71.03352355957031,74.3033218383789,103.73199462890625,56.95075225830078,245.42893981933594
2018-10-23,245.42893981933594,93.6804428100586,69.4905014038086,141.49826049804688,70.49066925048828,92.82208251953125,155.07296752929688,152.88999938964844,130.30506896972656,79.50559997558594,44.33551788330078,66.52342987060547,137.6953125,251.05999755859375,48.000343322753906,69.5284194946289,75.87850952148438,74.23624420166016,103.0575180053711,56.27025604248047,244.08949279785156
2018-10-24,244.08949279785156,92.19132995605469,67.0361557006836,139.6345977783203,70.19664764404297,92.17921447753906,153.6539306640625,150.72999572753906,126.26567077636719,79.36151123046875,45.120304107666016,65.74834442138672,136.2130584716797,251.75999450683594,46.949710845947266,69.6269760131836,74.5124740600586,73.50806427001953,101.02433013916016,55.362945556640625,236.56381225585938
2018-10-25,236.56381225585938,88.46863555908203,64.44380187988281,134.757568359375,68.6221694946289,88.36039733886719,148.82339477539062,144.0,124.04106903076172,77.68033599853516,43.7929573059082,62.681373596191406,131.6324462890625,238.44000244140625,44.7022590637207,69.1700210571289,71.27922058105469,71.04566955566406,99.55809020996094,53.46430969238281,240.95782470703125
2018-10-26,240.95782470703125,90.023681640625,65.47877502441406,136.7417755126953,69.44734191894531,89.08963012695312,152.51675415039062,146.8300018310547,123.77763366699219,78.50650787353516,45.31407928466797,63.373111724853516,134.34829711914062,252.9199981689453,45.1590576171875,71.12327575683594,73.93265533447266,72.6457290649414,101.366455078125,54.279212951660156,236.78543090820312
2018-10-29,236.78543090820312,88.46863555908203,65.77448272705078,135.40660095214844,63.94619369506836,88.5906753540039,150.11605834960938,143.50999450683594,124.27523803710938,78.83313751220703,40.28564453125,63.16475296020508,130.38925170898438,245.8000030517578,42.00714874267578,71.06055450439453,72.63542175292969,71.72593688964844,99.94908905029297,53.212276458740234,235.2340545654297
2018-10-30,235.2340545654297,88.37438201904297,64.75922393798828,134.97447204589844,64.42042541503906,89.7516860961914,148.4540557861328,143.80999755859375,121.97259521484375,78.39122772216797,40.12093734741211,63.54811477661133,129.3851776123047,239.75,41.84270477294922,72.64645385742188,71.15145111083984,72.51161193847656,96.6353530883789,53.1198616027832,238.9439239501953
2018-10-31,238.9439239501953,90.68341827392578,65.42948913574219,136.79249572753906,65.61550903320312,91.62271881103516,150.28131103515625,146.1999969482422,122.20674896240234,79.76499938964844,42.79501724243164,64.41487121582031,131.25949096679688,238.41000366210938,42.253822326660156,73.89186096191406,72.8614501953125,74.8973617553711,99.02046203613281,53.15346908569336,241.53598022460938
2018-11-01,241.53598022460938,91.40910339355469,66.11947631835938,138.57225036621094,66.08025360107422,91.84339904785156,153.19711303710938,149.5500030517578,123.73859405517578,79.58247375488281,43.43448257446289,65.07327270507812,137.78135681152344,245.75999450683594,43.00297546386719,74.25922393798828,73.7950668334961,72.26248931884766,99.66561126708984,55.11091613769531,244.08949279785156
2018-11-02,244.08949279785156,92.37982940673828,70.60431671142578,138.2182159423828,66.49758911132812,86.32625579833984,154.13018798828125,153.13999938964844,128.75372314453125,80.12044525146484,45.46910095214844,67.94857025146484,134.74993896484375,245.27999877929688,44.0079231262207,76.2662124633789,74.22747039794922,74.01587677001953,100.77996063232422,54.447227478027344,242.57669067382812
2018-11-05,242.57669067382812,91.35255432128906,71.58999633789062,139.2037811279297,65.19817352294922,85.92327117919922,152.9735870361328,155.27999877929688,130.86123657226562,81.24443817138672,44.27739334106445,67.05682373046875,134.5682373046875,239.63999938964844,43.45063400268555,76.50813293457031,73.84420013427734,74.19792175292969,101.02433013916016,53.23408126831055,243.9353485107422
2018-11-06,243.9353485107422,91.81436157226562,72.4573974609375,140.83042907714844,65.61550903320312,86.729248046875,154.14962768554688,153.2100067138672,130.6856231689453,81.42697143554688,44.27739334106445,67.08181762695312,135.22805786132812,239.88999938964844,43.88916015625,77.46685028076172,75.48541259765625,75.37641906738281,99.79267883300781,54.442970275878906,245.48672485351562
2018-11-07,245.48672485351562,93.42595672607422,73.57120513916016,142.045654296875,65.98541259765625,87.34333801269531,154.9466094970703,152.91000366210938,131.19297790527344,82.44528198242188,43.73482131958008,69.69874572753906,137.6283416748047,240.55999755859375,44.10841751098633,76.57085418701172,78.15850067138672,75.11772155761719,99.50921630859375,54.22162628173828,250.69020080566406
2018-11-08,250.69020080566406,95.65959167480469,74.1626205444336,143.72015380859375,67.09512329101562,88.77298736572266,159.27174377441406,159.8000030517578,135.173828125,83.43477630615234,44.083614349365234,69.95709991455078,141.81686401367188,253.42999267578125,45.140785217285156,77.22494506835938,79.52452850341797,76.8711166381836,101.2686996459961,54.545135498046875,250.18914794921875
2018-11-09,250.18914794921875,94.1422348022461,73.896484375,144.05508422851562,67.54090881347656,89.90519714355469,159.88406372070312,169.67999267578125,133.2126922607422,83.35791778564453,42.6981315612793,69.7320785522461,141.42478942871094,249.9600067138672,45.25041198730469,77.60124206542969,78.06023406982422,76.92859649658203,101.71835327148438,54.46000671386719,247.93426513671875
2018-11-12,247.93426513671875,92.81336212158203,73.3839340209961,143.83497619628906,66.92439270019531,89.92439270019531,160.5158233642578,165.86000061035156,132.23696899414062,83.02169036865234,42.13618469238281,69.64874267578125,140.75538635253906,244.83999633789062,45.04029083251953,75.40607452392578,75.91780090332031,75.81716918945312,100.1152572631836,53.7108268737793,243.04884338378906
2018-11-13,243.04884338378906,90.08023834228516,71.69842529296875,141.7394561767578,65.76725769042969,87.85186004638672,157.88186645507812,159.08999633789062,129.7587127685547,81.93611907958984,41.48704147338867,68.53196716308594,137.8673858642578,236.6699981689453,44.382503509521484,74.90434265136719,73.80490112304688,73.45057678222656,97.32938385009766,53.114891052246094,242.6923065185547
2018-11-14,242.6923065185547,90.34412384033203,71.76741027832031,141.3088836669922,66.33634948730469,87.67915344238281,156.91966247558594,159.27000427246094,129.4464569091797,81.96495056152344,41.806766510009766,67.70687866210938,138.3933563232422,238.74000549316406,44.76620864868164,74.82369232177734,73.37249755859375,73.6038818359375,96.09774017333984,51.94004440307617,240.91928100585938
2018-11-15,240.91928100585938,89.10008239746094,71.92512512207031,141.1653289794922,65.625,85.05013275146484,155.7921905517578,155.75,130.49044799804688,81.41736602783203,41.138248443603516,67.49018859863281,136.48080444335938,235.22000122070312,44.14496994018555,75.13728332519531,72.0457534790039,72.89485931396484,95.01273345947266,51.39518737792969,243.5499267578125
2018-11-16,243.5499267578125,90.5326156616211,73.33466339111328,142.18527221679688,67.07615661621094,85.67381286621094,157.93043518066406,160.24000549316406,132.76385498046875,82.80072784423828,41.700191497802734,68.8986587524414,140.812744140625,239.9499969482422,44.32768630981445,75.32544708251953,73.70661926269531,73.61346435546875,98.24824523925781,52.238014221191406,244.10879516601562
2018-11-19,244.10879516601562,90.35354614257812,73.31492614746094,142.93580627441406,67.07615661621094,85.87529754638672,160.3700408935547,158.25,133.43707275390625,84.17449951171875,41.28358459472656,69.34037780761719,140.1433868408203,238.88999938964844,44.07188415527344,73.73059844970703,72.9007568359375,74.39913940429688,98.57080078125,52.9531364440918,240.0520477294922
2018-11-20,240.0520477294922,89.49591827392578,71.5604248046875,141.89663696289062,66.3742904663086,84.8678207397461,158.20262145996094,149.7100067138672,131.3393096923828,83.13697052001953,41.42891311645508,68.25692749023438,137.16932678222656,219.69000244140625,44.784481048583984,71.68775177001953,71.67230987548828,71.4959945678711,96.7526626586914,53.021244049072266,235.70620727539062
2018-11-21,235.70620727539062,86.70623779296875,70.21989440917969,138.6058807373047,65.09602355957031,84.52239990234375,154.44119262695312,149.4499969482422,128.78298950195312,81.45578002929688,41.39985275268555,65.50664520263672,134.37698364257812,219.72999572753906,43.85261535644531,70.32584381103516,63.9282112121582,71.29478454589844,94.47509002685547,51.36964797973633,236.43853759765625
2018-11-23,236.43853759765625,89.07180786132812,71.21543884277344,138.6540069580078,65.63976287841797,84.50320434570312,152.5750732421875,152.00999450683594,129.78797912597656,81.6767349243164,41.94240951538086,66.22339630126953,134.91249084472656,225.97999572753906,44.28200149536133,71.23974609375,64.08544921875,72.4224624633789,96.49851989746094,51.92301940917969,234.9064178466797
2018-11-26,234.9064178466797,89.20374298095703,70.6338882446289,137.84573364257812,65.35358428955078,84.1769790649414,152.52645874023438,150.44000244140625,128.2073211669922,81.23483276367188,41.85520935058594,66.4067611694336,134.73077392578125,225.55999755859375,44.135833740234375,70.75592041015625,63.57441329956055,72.24897766113281,95.99021911621094,50.313995361328125,238.5777130126953
2018-11-27,238.5777130126953,90.4383773803711,71.12673950195312,137.8072509765625,67.39498901367188,84.83902740478516,153.95523071289062,154.2100067138672,130.01235961914062,80.65843200683594,42.591556549072266,67.8402328491211,138.32644653320312,231.9600067138672,44.75707244873047,72.14469146728516,64.14440155029297,72.70196533203125,98.28733825683594,50.68006896972656,239.35824584960938
2018-11-28,239.35824584960938,89.41109466552734,70.35789489746094,137.48971557617188,67.62393951416016,83.95629119873047,154.6453094482422,151.75,128.62689208984375,80.09162139892578,41.81645584106445,67.09848022460938,138.96714782714844,232.25,44.656578063964844,70.80072021484375,63.57441329956055,71.29478454589844,98.12116241455078,50.86735534667969,244.8700408935547
2018-11-29,244.8700408935547,92.6814193725586,72.87138366699219,138.846435546875,68.73049926757812,85.54907989501953,157.65834045410156,160.49000549316406,131.3393096923828,81.08112335205078,42.833770751953125,69.32369232177734,142.11329650878906,249.2100067138672,46.008705139160156,71.76837921142578,65.03872680664062,73.23208618164062,100.43782806396484,51.522891998291016,244.39788818359375
2018-11-30,244.39788818359375,92.23847198486328,72.17154693603516,140.2320098876953,67.93872833251953,85.33687591552734,156.55030822753906,159.39999389648438,131.0953826904297,81.19705963134766,42.25953674316406,69.2153549194336,139.47396850585938,249.08999633789062,45.387454986572266,71.19495391845703,63.97734451293945,72.96219635009766,98.90315246582031,52.22098922729492,246.4310760498047
2018-12-03,246.4310760498047,93.64273834228516,72.37853240966797,141.20382690429688,68.0150375366211,86.02165222167969,159.90350341796875,162.02000427246094,134.06150817871094,82.01830291748047,42.62938690185547,68.95700073242188,140.975341796875,250.88999938964844,45.5537109375,72.83460998535156,64.53752136230469,74.14772033691406,100.73107147216797,52.297611236572266,249.12916564941406
2018-12-04,249.12916564941406,93.8500747680664,75.00045776367188,143.34954833984375,68.38707733154297,85.60694122314453,162.13897705078125,163.4199981689453,135.8080291748047,83.24535369873047,43.709720611572266,71.39058685302734,140.96575927734375,255.25999450683594,44.620845794677734,74.39360809326172,64.84217834472656,75.01518249511719,101.21983337402344,53.42136764526367,241.08309936523438
2018-12-06,241.08309936523438,89.78807830810547,71.04788208007812,137.28765869140625,63.32171630859375,83.33078002929688,159.60220336914062,156.63999938964844,131.22227478027344,80.6656723022461,41.101348876953125,69.35704803466797,137.33189392089844,245.82000732421875,42.36716842651367,71.98341369628906,61.68752670288086,71.48753356933594,98.48283386230469,51.59099578857422,240.78439331054688
2018-12-07,240.78439331054688,89.40166473388672,70.60345458984375,136.20999145507812,63.42665481567383,82.06730651855469,154.78138732910156,158.19000244140625,131.75888061523438,79.07147979736328,41.40306091308594,68.78197479248047,136.9207000732422,250.6300048828125,41.591312408447266,71.63398742675781,59.86942672729492,72.96219635009766,98.10160064697266,50.54384994506836,235.20513916015625
2018-12-10,235.20513916015625,87.9125747680664,69.97138977050781,133.4676971435547,61.8526611328125,80.83277893066406,153.0319061279297,152.3699951171875,130.39288330078125,76.8106460571289,41.45172882080078,66.7401123046875,133.23899841308594,238.0,41.009422302246094,68.53202056884766,58.74908447265625,70.67792510986328,96.009765625,51.071685791015625,235.61949157714844
2018-12-11,235.61949157714844,87.13032531738281,69.82324981689453,132.7364044189453,61.75727844238281,80.32160186767578,153.29434204101562,154.3800048828125,131.11489868164062,75.55461120605469,41.68531799316406,66.16505432128906,133.6215057373047,244.08999633789062,39.65167999267578,68.82958984375,57.8449592590332,71.41043090820312,95.59922790527344,50.365074157714844,235.5520477294922
2018-12-12,235.5520477294922,86.73451232910156,69.85287475585938,131.63949584960938,60.736572265625,79.5596694946289,153.8580322265625,153.7899932861328,130.29534912109375,75.71886444091797,40.63417434692383,65.6816635131836,133.87014770507812,245.33999633789062,38.85734939575195,68.66727447509766,58.85719299316406,71.17911529541016,95.83381652832031,50.21182632446289,236.823974609375
2018-12-13,236.823974609375,88.6100082397461,71.70956420898438,133.06356811523438,61.1944580078125,79.47286224365234,154.1690673828125,156.9600067138672,132.3150177001953,75.68988800048828,40.994285583496094,66.4067611694336,133.468505859375,245.5500030517578,39.51313781738281,69.1181411743164,59.78098678588867,72.05620574951172,95.34507751464844,50.83330535888672,236.823974609375
2018-12-14,236.823974609375,88.55303192138672,70.8799819946289,133.5735321044922,60.345462799072266,77.7271499633789,155.75331115722656,154.66000366210938,131.7296142578125,75.48698425292969,39.89448547363281,65.20661926269531,132.91070556640625,248.0800018310547,39.947242736816406,68.73040008544922,58.85719299316406,70.91888427734375,94.96385955810547,52.31463623046875,232.30532836914062
2018-12-17,232.30532836914062,87.32813262939453,69.51709747314453,131.28347778320312,58.971805572509766,76.48299407958984,151.165771484375,149.7100067138672,129.33914184570312,73.73822021484375,39.339717864990234,64.35652923583984,129.6600799560547,230.0,40.28898620605469,67.76553344726562,57.68770980834961,70.35986328125,94.49464416503906,51.241943359375,227.49229431152344
2018-12-18,227.49229431152344,86.43558502197266,68.31221008300781,129.30133056640625,57.140262603759766,77.31244659423828,147.41407775878906,146.4199981689453,126.1681137084961,71.81553649902344,38.570831298828125,63.564796447753906,127.4000244140625,221.3800048828125,40.42753982543945,65.87189483642578,56.862205505371094,69.40567016601562,93.69309997558594,49.88832092285156,227.52130126953125
2018-12-19,227.52130126953125,86.21719360351562,68.01594543457031,130.0710906982422,56.777774810791016,78.61448669433594,147.87088012695312,150.08999633789062,125.90464782714844,71.44837951660156,38.53190612792969,63.606468200683594,125.02455139160156,226.17999267578125,40.325931549072266,66.53016662597656,56.70496368408203,70.49479675292969,93.49761199951172,48.07497787475586,224.04469299316406
2018-12-20,224.04469299316406,83.94781494140625,67.0579833984375,128.2236785888672,55.70937728881836,78.10330963134766,146.72401428222656,146.22000122070312,122.64580535888672,69.27449798583984,38.20098876953125,62.3896598815918,125.34191131591797,224.64999389648438,39.956478118896484,64.78079986572266,56.45927047729492,69.6658935546875,92.63741302490234,47.581199645996094,220.51962280273438
2018-12-21,220.51962280273438,82.89384460449219,65.29017639160156,125.73153686523438,55.31826400756836,76.97486877441406,139.47332763671875,143.8000030517578,121.90428924560547,67.68997955322266,36.82868194580078,60.09777069091797,125.3034439086914,218.64999389648438,39.83640670776367,63.16667556762695,56.12512969970703,69.01049041748047,91.08318328857422,46.41487121582031,215.968017578125
2018-12-24,215.968017578125,82.40007781982422,64.40133666992188,124.54803466796875,53.801517486572266,77.01344299316406,133.35011291503906,140.19000244140625,120.70416259765625,66.65617370605469,36.13764953613281,59.064334869384766,120.5717544555664,208.8000030517578,38.42324447631836,63.004371643066406,54.95565414428711,69.38639068603516,90.65308380126953,45.887046813964844,210.12843322753906
2018-12-26,210.12843322753906,80.66243743896484,62.564395904541016,120.11226654052734,52.551876068115234,74.52510070800781,129.9191436767578,136.80999755859375,115.75735473632812,64.2793960571289,34.998924255371094,58.41426086425781,117.28263092041016,205.16000366210938,37.94295883178711,60.70493698120117,54.28738784790039,68.16232299804688,88.79584503173828,43.23938751220703,220.5486602783203
2018-12-27,220.5486602783203,85.12522888183594,65.4284439086914,124.67314147949219,55.451820373535156,77.9297103881836,135.10931396484375,142.85000610351562,120.66513061523438,66.28902435302734,36.39070129394531,61.20621871948242,122.81256103515625,222.9499969482422,40.05807876586914,62.896156311035156,56.862205505371094,70.49479675292969,92.43212127685547,45.71677780151367,222.45645141601562
2018-12-28,222.45645141601562,86.70144653320312,66.47528076171875,126.5975570678711,56.15771484375,78.88452911376953,136.47003173828125,144.16000366210938,122.38236999511719,67.73828887939453,36.88707733154297,61.878170013427734,124.7648696899414,225.13999938964844,40.621498107910156,63.500328063964844,57.33392333984375,72.48993682861328,93.74198150634766,45.39326477050781,222.21437072753906
2018-12-31,222.21437072753906,86.72992706298828,65.90248107910156,125.81814575195312,55.62351989746094,79.10636138916016,135.8966064453125,142.99000549316406,121.14323425292969,67.43877410888672,36.61455535888672,61.416893005371094,124.28398895263672,223.1300048828125,40.23357009887695,63.635581970214844,56.587032318115234,72.04656219482422,93.79102325439453,45.10381317138672,224.13182067871094
2019-01-02,224.13182067871094,87.66047668457031,66.8604507446289,127.12676239013672,56.26265335083008,79.69468688964844,137.05320739746094,142.94000244140625,123.19221496582031,68.54988098144531,36.97467041015625,62.02913284301758,126.1016616821289,226.24000549316406,40.79698944091797,64.32991790771484,57.451847076416016,72.89473724365234,93.6536636352539,45.92961502075195,224.4126739501953
2019-01-03,224.4126739501953,87.20469665527344,66.65306091308594,126.84772491455078,56.67284393310547,78.73986053466797,136.6449737548828,143.00999450683594,122.0116195678711,68.83972930908203,37.47103500366211,62.96007537841797,125.15917205810547,224.57000732421875,40.97248077392578,64.33893585205078,57.47150802612305,72.51885223388672,94.4582290649414,46.321224212646484,218.9120330810547
2019-01-04,218.9120330810547,84.32762145996094,64.75688171386719,125.15423583984375,55.71891784667969,77.44747161865234,131.97967529296875,137.63999938964844,118.46980285644531,67.42911529541016,36.65348815917969,61.22399139404297,121.37960052490234,215.6999969482422,40.0765495300293,62.44529342651367,56.31185531616211,69.81047058105469,91.12223815917969,46.210548400878906,226.43667602539062
2019-01-07,226.43667602539062,87.33763885498047,67.20611572265625,129.5322723388672,58.466224670410156,79.73328399658203,137.1115264892578,143.66000366210938,126.20713806152344,70.49188232421875,38.814151763916016,64.46131134033203,126.21710205078125,226.19000244140625,41.840694427490234,64.59142303466797,58.49357223510742,71.64176940917969,95.0763931274414,48.22822189331055,228.01519775390625
2019-01-08,228.01519775390625,87.21420288085938,67.09748077392578,130.25392150878906,58.56161880493164,79.6078872680664,137.58778381347656,147.32000732421875,128.62689208984375,71.4290771484375,39.709564208984375,65.21613311767578,125.53426361083984,229.25999450683594,42.1454963684082,65.80876922607422,58.50339889526367,73.05859375,96.18511962890625,49.071044921875,230.23287963867188
2019-01-09,230.23287963867188,87.66047668457031,68.0850830078125,129.98448181152344,58.66655349731445,79.5982437133789,141.06732177734375,148.0500030517578,131.6222686767578,73.0039291381836,39.845821380615234,66.33997344970703,126.2747802734375,232.67999267578125,41.69291305541992,67.27859497070312,58.60167694091797,72.81764221191406,97.84330749511719,50.11819076538086,231.24974060058594
2019-01-10,231.24974060058594,87.97380828857422,68.53937530517578,130.59071350097656,59.267520904541016,80.20586395263672,141.77682495117188,150.63999938964844,132.24671936035156,73.76720428466797,41.03321838378906,66.61675262451172,126.39018249511719,235.42999267578125,42.11778259277344,67.42288208007812,59.11271667480469,74.28264617919922,99.3935775756836,50.85033416748047,232.29563903808594
2019-01-11,232.29563903808594,87.63198852539062,69.72447967529297,132.54396057128906,59.610939025878906,80.57237243652344,142.89456176757812,152.60000610351562,133.25172424316406,74.85897827148438,41.44199752807617,67.6567153930664,127.39039611816406,237.77000427246094,42.41334915161133,66.40392303466797,59.702369689941406,75.29468536376953,100.54154968261719,51.114253997802734,232.2569122314453
2019-01-14,232.2569122314453,85.69495391845703,69.67510223388672,132.168701171875,59.658634185791016,80.48555755615234,142.12672424316406,154.75,133.241943359375,75.22611999511719,41.714515686035156,67.37155151367188,126.61137390136719,237.5500030517578,42.505714416503906,64.4381332397461,59.42719650268555,75.62239074707031,100.61023712158203,50.90993118286133,231.05601501464844
2019-01-15,231.05601501464844,86.5875015258789,69.33932495117188,132.40928649902344,60.2786865234375,80.8231430053711,140.86318969726562,153.60000610351562,132.03802490234375,75.41934967041016,41.56852340698242,67.0025405883789,125.89009094238281,234.55999755859375,43.26309585571289,64.59142303466797,59.05374526977539,74.85132598876953,100.98309326171875,50.54384994506836,233.54489135742188
2019-01-16,233.54489135742188,88.06876373291016,69.01342010498047,132.56321716308594,60.04020309448242,81.23786163330078,142.76821899414062,156.16000366210938,131.79335021972656,75.45799255371094,40.91642761230469,66.44898986816406,127.2653579711914,242.36000061035156,43.798805236816406,64.97917175292969,58.925987243652344,74.52362060546875,99.442626953125,51.8974723815918,234.06784057617188
2019-01-17,234.06784057617188,90.46156311035156,69.40845489501953,132.8037872314453,61.39478302001953,81.5368423461914,143.7304229736328,157.1300048828125,132.95809936523438,75.10051727294922,40.322723388671875,66.39867401123047,127.67890930175781,241.9499969482422,44.583892822265625,64.85293579101562,58.650814056396484,75.65129852294922,100.03133392333984,52.07625961303711,235.86911010742188
2019-01-18,235.86911010742188,89.95832824707031,70.34667205810547,134.59349060058594,61.566490173339844,81.5657730102539,144.93563842773438,158.30999755859375,134.9156494140625,76.38552856445312,41.101348876953125,66.60834503173828,127.85202026367188,244.39999389648438,45.26737976074219,66.0612564086914,59.4763298034668,76.84646606445312,102.18012237548828,52.69773483276367,238.97776794433594
2019-01-22,238.97776794433594,91.73395538330078,71.46267700195312,136.48904418945312,63.31217956542969,82.65563201904297,146.2283172607422,161.7100067138672,137.78350830078125,77.96039581298828,41.9091682434082,67.63993072509766,130.00628662109375,247.50999450683594,46.274147033691406,74.2490234375,61.4320068359375,78.31148529052734,108.44005584716797,53.79595947265625,235.6076202392578
2019-01-23,235.6076202392578,89.70195007324219,69.91213989257812,134.5357666015625,63.073707580566406,82.80995178222656,144.7898406982422,161.02999877929688,134.68077087402344,76.60773468017578,40.65364074707031,66.72576904296875,128.0731964111328,243.85000610351562,45.738441467285156,73.73503112792969,60.685115814208984,76.60549926757812,106.40901947021484,53.27664566040039,236.12091064453125
2019-01-24,236.12091064453125,88.89485931396484,69.83312225341797,135.42098999023438,63.11185836791992,82.8388900756836,144.25526428222656,158.6300048828125,133.02659606933594,76.15364074707031,40.05994415283203,65.492919921875,129.27537536621094,245.13999938964844,45.18425369262695,74.7449951171875,60.6359748840332,73.2513656616211,105.19235229492188,53.251102447509766,236.45018005371094
